
 Sensibility Analysis parameter: Particle Collision - First method - Maximun number of iterations

 Problem: FT20

 Method : Single Similar Particle Collision

 with the following fixed parameters:

	 Population size: 12
   49	      1194
   50	      1194
   51	      1194
   52	      1194
   53	      1194
   54	      1194
   55	      1194
   56	      1194
   57	      1194
   58	      1194
   59	      1194
   60	      1194
   61	      1194
   62	      1194
   63	      1194
   64	      1194
   65	      1194
   66	      1185
   67	      1185
   68	      1185
   69	      1185
   70	      1185
   71	      1185
   72	      1182
   73	      1182
   74	      1182
   75	      1182
   76	      1182
   77	      1182
   78	      1182
   79	      1182
   80	      1182
   81	      1182
   82	      1182
   83	      1182
   84	      1182
   85	      1182
   86	      1182
   87	      1182
   88	      1182
   89	      1182
   90	      1182
   91	      1182
   92	      1182
   93	      1182
   94	      1182
   95	      1182
   96	      1182
   97	      1182
   98	      1182
   99	      1182
  100	      1182

 Final results:



 Solution:    6

 Convergence Analysis:

    0	      2040
    1	      1182
    2	      1182
    3	      1182
    4	      1182
    5	      1182
    6	      1182
    7	      1182
    8	      1182
    9	      1182
   10	      1182
   11	      1182
   12	      1182
   13	      1182
   14	      1182
   15	      1182
   16	      1182
   17	      1182
   18	      1182
   19	      1182
   20	      1182
   21	      1182
   22	      1182
   23	      1182
   24	      1182
   25	      1182
   26	      1182
   27	      1182
   28	      1182
   29	      1178
   30	      1178
   31	      1178
   32	      1178
   33	      1178
   34	      1177
   35	      1177
   36	      1177
   37	      1177
   38	      1177
   39	      1177
   40	      1177
   41	      1177
   42	      1177
   43	      1177
   44	      1177
   45	      1177
   46	      1177
   47	      1177
   48	      1177
   49	      1177
   50	      1177
   51	      1177
   52	      1177
   53	      1177
   54	      1177
   55	      1177
   56	      1177
   57	      1177
   58	      1177
   59	      1177
   60	      1177
   61	      1177
   62	      1177
   63	      1177
   64	      1177
   65	      1177
   66	      1177
   67	      1177
   68	      1177
   69	      1177
   70	      1177
   71	      1177
   72	      1177
   73	      1177
   74	      1177
   75	      1177
   76	      1177
   77	      1177
   78	      1177
   79	      1177
   80	      1177
   81	      1177
   82	      1177
   83	      1177
   84	      1177
   85	      1177
   86	      1177
   87	      1177
   88	      1177
   89	      1177
   90	      1177
   91	      1177
   92	      1177
   93	      1177
   94	      1177
   95	      1177
   96	      1177
   97	      1177
   98	      1177
   99	      1177
  100	      1177

 Final results:



 Solution:    7

 Convergence Analysis:

    0	      2335
    1	      1185
    2	      1185
    3	      1185
    4	      1185
    5	      1185
    6	      1185
    7	      1185
    8	      1185
    9	      1185
   10	      1185
   11	      1185
   12	      1185
   13	      1185
   14	      1185
   15	      1185
   16	      1185
   17	      1185
   18	      1185
   19	      1185
   20	      1185
   21	      1185
   22	      1185
   23	      1185
   24	      1185
   25	      1185
   26	      1185
   27	      1185
   28	      1185
   29	      1185
   30	      1185
   31	      1185
   32	      1185
   33	      1185
   34	      1185
   35	      1185
   36	      1185
   37	      1185
   38	      1185
   39	      1185
   40	      1185
   41	      1185
   42	      1185
   43	      1185
   44	      1185
   45	      1185
   46	      1185
   47	      1185
   48	      1185
   49	      1185
   50	      1185
   51	      1185
   52	      1185
   53	      1185
   54	      1185
   55	      1185
   56	      1185
   57	      1185
   58	      1185
   59	      1185
   60	      1185
   61	      1185
   62	      1185
   63	      1185
   64	      1185
   65	      1185
   66	      1185
   67	      1185
   68	      1185
   69	      1185
   70	      1185
   71	      1185
   72	      1185
   73	      1185
   74	      1185
   75	      1185
   76	      1185
   77	      1180
   78	      1180
   79	      1180
   80	      1180
   81	      1180
   82	      1180
   83	      1180
   84	      1180
   85	      1180
   86	      1180
   87	      1180
   88	      1180
   89	      1180
   90	      1180
   91	      1180
   92	      1180
   93	      1180
   94	      1180
   95	      1180
   96	      1180
   97	      1180
   98	      1180
   99	      1180
  100	      1180

 Final results:



 Solution:    8

 Convergence Analysis:

    0	      2034
    1	      1180
    2	      1180
    3	      1180
    4	      1180
    5	      1180
    6	      1180
    7	      1180
    8	      1180
    9	      1180
   10	      1180
   11	      1180
   12	      1180
   13	      1180
   14	      1180
   15	      1180
   16	      1180
   17	      1180
   18	      1180
   19	      1180
   20	      1180
   21	      1180
   22	      1180
   23	      1180
   24	      1180
   25	      1180
   26	      1180
   27	      1180
   28	      1180
   29	      1180
   30	      1180
   31	      1180
   32	      1180
   33	      1180
   34	      1180
   35	      1180
   36	      1180
   37	      1180
   38	      1180
   39	      1180
   40	      1180
   41	      1180
   42	      1180
   43	      1180
   44	      1180
   45	      1180
   46	      1180
   47	      1180
   48	      1180
   49	      1180
   50	      1180
   51	      1180
   52	      1180
   53	      1180
   54	      1180
   55	      1180
   56	      1180
   57	      1180
   58	      1180
   59	      1180
   60	      1180
   61	      1180
   62	      1180
   63	      1180
   64	      1180
   65	      1180
   66	      1180
   67	      1180
   68	      1180
   69	      1180
   70	      1180
   71	      1180
   72	      1180
   73	      1180
   74	      1180
   75	      1180
   76	      1180
   77	      1180
   78	      1180
   79	      1180
   80	      1180
   81	      1180
   82	      1180
   83	      1180
   84	      1180
   85	      1180
   86	      1180
   87	      1180
   88	      1180
   89	      1180
   90	      1180
   91	      1180
   92	      1180
   93	      1180
   94	      1180
   95	      1180
   96	      1180
   97	      1180
   98	      1180
   99	      1180
  100	      1180

 Final results:



 Solution:    9

 Convergence Analysis:

    0	      2105
    1	      1286
    2	      1257
    3	      1257
    4	      1250
    5	      1250
    6	      1250
    7	      1250
    8	      1200
    9	      1200
   10	      1200
   11	      1200
   12	      1200
   13	      1192
   14	      1192
   15	      1192
   16	      1192
   17	      1192
   18	      1192
   19	      1192
   20	      1192
   21	      1192
   22	      1192
   23	      1192
   24	      1192
   25	      1192
   26	      1192
   27	      1192
   28	      1192
   29	      1192
   30	      1192
   31	      1192
   32	      1192
   33	      1192
   34	      1192
   35	      1192
   36	      1192
   37	      1191
   38	      1191
   39	      1191
   40	      1191
   41	      1191
   42	      1191
   43	      1191
   44	      1191
   45	      1191
   46	      1191
   47	      1191
   48	      1191
   49	      1191
   50	      1191
   51	      1191
   52	      1191
   53	      1191
   54	      1191
   55	      1191
   56	      1189
   57	      1186
   58	      1186
   59	      1186
   60	      1186
   61	      1186
   62	      1186
   63	      1186
   64	      1186
   65	      1186
   66	      1186
   67	      1186
   68	      1186
   69	      1186
   70	      1186
   71	      1186
   72	      1186
   73	      1186
   74	      1186
   75	      1186
   76	      1186
   77	      1186
   78	      1186
   79	      1186
   80	      1186
   81	      1186
   82	      1186
   83	      1186
   84	      1186
   85	      1186
   86	      1186
   87	      1186
   88	      1186
   89	      1186
   90	      1186
   91	      1186
   92	      1186
   93	      1186
   94	      1186
   95	      1186
   96	      1186
   97	      1186
   98	      1186
   99	      1186
  100	      1186

 Final results:



 Solution:   10

 Convergence Analysis:

    0	      2235
    1	      1204
    2	      1195
    3	      1195
    4	      1195
    5	      1195
    6	      1195
    7	      1195
    8	      1195
    9	      1195
   10	      1195
   11	      1195
   12	      1195
   13	      1195
   14	      1195
   15	      1195
   16	      1195
   17	      1195
   18	      1195
   19	      1195
   20	      1195
   21	      1195
   22	      1195
   23	      1195
   24	      1195
   25	      1195
   26	      1195
   27	      1195
   28	      1195
   29	      1195
   30	      1195
   31	      1195
   32	      1195
   33	      1195
   34	      1195
   35	      1195
   36	      1195
   37	      1195
   38	      1195
   39	      1195
   40	      1195
   41	      1195
   42	      1195
   43	      1195
   44	      1195
   45	      1195
   46	      1195
   47	      1195
   48	      1195
   49	      1195
   50	      1195
   51	      1195
   52	      1195
   53	      1195
   54	      1195
   55	      1195
   56	      1195
   57	      1195
   58	      1195
   59	      1195
   60	      1195
   61	      1195
   62	      1195
   63	      1195
   64	      1195
   65	      1195
   66	      1195
   67	      1195
   68	      1195
   69	      1195
   70	      1195
   71	      1195
   72	      1195
   73	      1195
   74	      1195
   75	      1195
   76	      1195
   77	      1195
   78	      1195
   79	      1195
   80	      1195
   81	      1195
   82	      1195
   83	      1195
   84	      1195
   85	      1195
   86	      1195
   87	      1195
   88	      1195
   89	      1195
   90	      1195
   91	      1195
   92	      1195
   93	      1195
   94	      1195
   95	      1195
   96	      1195
   97	      1195
   98	      1195
   99	      1195
  100	      1195

 Final results:



 Solution:   11

 Convergence Analysis:

    0	      2055
    1	      1199
    2	      1193
    3	      1193
    4	      1193
    5	      1193
    6	      1193
    7	      1193
    8	      1193
    9	      1193
   10	      1193
   11	      1193
   12	      1193
   13	      1193
   14	      1193
   15	      1193
   16	      1193
   17	      1193
   18	      1193
   19	      1193
   20	      1193
   21	      1186
   22	      1186
   23	      1186
   24	      1186
   25	      1186
   26	      1186
   27	      1186
   28	      1186
   29	      1186
   30	      1186
   31	      1186
   32	      1186
   33	      1186
   34	      1186
   35	      1186
   36	      1186
   37	      1186
   38	      1186
   39	      1186
   40	      1185
   41	      1178
   42	      1178
   43	      1178
   44	      1178
   45	      1178
   46	      1178
   47	      1178
   48	      1178
   49	      1178
   50	      1178
   51	      1178
   52	      1178
   53	      1178
   54	      1178
   55	      1178
   56	      1178
   57	      1178
   58	      1178
   59	      1178
   60	      1178
   61	      1178
   62	      1178
   63	      1178
   64	      1178
   65	      1178
   66	      1178
   67	      1178
   68	      1178
   69	      1178
   70	      1178
   71	      1178
   72	      1178
   73	      1178
   74	      1178
   75	      1178
   76	      1178
   77	      1178
   78	      1178
   79	      1178
   80	      1178
   81	      1178
   82	      1178
   83	      1178
   84	      1178
   85	      1178
   86	      1178
   87	      1178
   88	      1178
   89	      1178
   90	      1178
   91	      1178
   92	      1178
   93	      1178
   94	      1178
   95	      1178
   96	      1178
   97	      1178
   98	      1178
   99	      1178
  100	      1178

 Final results:



 Solution:   12

 Convergence Analysis:

    0	      2142
    1	      1182
    2	      1182
    3	      1182
    4	      1182
    5	      1182
    6	      1182
    7	      1182
    8	      1182
    9	      1182
   10	      1182
   11	      1182
   12	      1182
   13	      1182
   14	      1182
   15	      1182
   16	      1180
   17	      1178
   18	      1178
   19	      1178
   20	      1178
   21	      1178
   22	      1178
   23	      1178
   24	      1178
   25	      1178
   26	      1178
   27	      1178
   28	      1178
   29	      1178
   30	      1178
   31	      1178
   32	      1178
   33	      1178
   34	      1178
   35	      1178
   36	      1178
   37	      1178
   38	      1178
   39	      1178
   40	      1178
   41	      1178
   42	      1178
   43	      1178
   44	      1178
   45	      1178
   46	      1178
   47	      1178
   48	      1178
   49	      1178
   50	      1178
   51	      1178
   52	      1178
   53	      1178
   54	      1178
   55	      1178
   56	      1178
   57	      1178
   58	      1178
   59	      1178
   60	      1178
   61	      1178
   62	      1178
   63	      1178
   64	      1178
   65	      1178
   66	      1178
   67	      1178
   68	      1178
   69	      1178
   70	      1178
   71	      1178
   72	      1178
   73	      1178
   74	      1178
   75	      1178
   76	      1178
   77	      1178
   78	      1178
   79	      1178
   80	      1178
   81	      1178
   82	      1178
   83	      1178
   84	      1178
   85	      1178
   86	      1178
   87	      1178
   88	      1178
   89	      1178
   90	      1178
   91	      1178
   92	      1178
   93	      1178
   94	      1178
   95	      1178
   96	      1178
   97	      1178
   98	      1178
   99	      1178
  100	      1178

 Final results:


        100       1175         1250196        267


 Solution:    1

 Convergence Analysis:

    0	      2176
    1	      1305
    2	      1305
    3	      1234
    4	      1228
    5	      1228
    6	      1228
    7	      1228
    8	      1228
    9	      1228
   10	      1202
   11	      1202
   12	      1202
   13	      1202
   14	      1202
   15	      1202
   16	      1202
   17	      1202
   18	      1200
   19	      1200
   20	      1200
   21	      1200
   22	      1200
   23	      1200
   24	      1200
   25	      1200
   26	      1200
   27	      1200
   28	      1200
   29	      1200
   30	      1200
   31	      1200
   32	      1200
   33	      1200
   34	      1200
   35	      1200
   36	      1200
   37	      1200
   38	      1200
   39	      1200
   40	      1200
   41	      1200
   42	      1200
   43	      1200
   44	      1200
   45	      1200
   46	      1200
   47	      1189
   48	      1189
   49	      1189
   50	      1189
   51	      1189
   52	      1189
   53	      1189
   54	      1189
   55	      1189
   56	      1189
   57	      1189
   58	      1189
   59	      1189
   60	      1189
   61	      1189
   62	      1189
   63	      1189
   64	      1189
   65	      1189
   66	      1189
   67	      1189
   68	      1189
   69	      1189
   70	      1189
   71	      1189
   72	      1189
   73	      1189
   74	      1189
   75	      1189
   76	      1189
   77	      1189
   78	      1189
   79	      1189
   80	      1189
   81	      1189
   82	      1189
   83	      1189
   84	      1189
   85	      1189
   86	      1189
   87	      1189
   88	      1189
   89	      1189
   90	      1189
   91	      1189
   92	      1189
   93	      1189
   94	      1189
   95	      1189
   96	      1189
   97	      1189
   98	      1189
   99	      1189
  100	      1189

 Final results:



 Solution:    2

 Convergence Analysis:

    0	      2086
    1	      1197
    2	      1192
    3	      1192
    4	      1166
    5	      1166
    6	      1166
    7	      1166
    8	      1166
    9	      1166
   10	      1166
   11	      1166
   12	      1166
   13	      1166
   14	      1166
   15	      1166
   16	      1166
   17	      1166
   18	      1166
   19	      1166
   20	      1166
   21	      1166
   22	      1166
   23	      1166
   24	      1166
   25	      1166
   26	      1166
   27	      1166
   28	      1166
   29	      1166
   30	      1166
   31	      1166
   32	      1166
   33	      1166
   34	      1166
   35	      1166
   36	      1166
   37	      1166
   38	      1166
   39	      1166
   40	      1166
   41	      1166
   42	      1166
   43	      1166
   44	      1166
   45	      1166
   46	      1166
   47	      1166
   48	      1166
   49	      1166
   50	      1166
   51	      1166
   52	      1166
   53	      1166
   54	      1166
   55	      1166
   56	      1166
   57	      1166
   58	      1166
   59	      1166
   60	      1166
   61	      1166
   62	      1166
   63	      1166
   64	      1166
   65	      1166
   66	      1166
   67	      1166
   68	      1166
   69	      1166
   70	      1166
   71	      1166
   72	      1166
   73	      1166
   74	      1166
   75	      1166
   76	      1166
   77	      1166
   78	      1166
   79	      1166
   80	      1166
   81	      1166
   82	      1166
   83	      1166
   84	      1166
   85	      1166
   86	      1166
   87	      1166
   88	      1166
   89	      1166
   90	      1166
   91	      1166
   92	      1166
   93	      1166
   94	      1166
   95	      1166
   96	      1166
   97	      1166
   98	      1166
   99	      1166
  100	      1166

 Final results:



 Solution:    3

 Convergence Analysis:

    0	      2221
    1	      1206
    2	      1206
    3	      1206
    4	      1204
    5	      1204
    6	      1204
    7	      1203
    8	      1203
    9	      1203
   10	      1200
   11	      1200
   12	      1200
   13	      1200
   14	      1200
   15	      1200
   16	      1200
   17	      1200
   18	      1200
   19	      1200
   20	      1200
   21	      1200
   22	      1200
   23	      1200
   24	      1200
   25	      1200
   26	      1200
   27	      1200
   28	      1200
   29	      1200
   30	      1200
   31	      1200
   32	      1200
   33	      1200
   34	      1200
   35	      1200
   36	      1200
   37	      1185
   38	      1178
   39	      1178
   40	      1178
   41	      1178
   42	      1178
   43	      1178
   44	      1178
   45	      1178
   46	      1178
   47	      1178
   48	      1178
   49	      1178
   50	      1178
   51	      1178
   52	      1178
   53	      1178
   54	      1178
   55	      1178
   56	      1178
   57	      1178
   58	      1178
   59	      1178
   60	      1178
   61	      1178
   62	      1178
   63	      1178
   64	      1178
   65	      1178
   66	      1178
   67	      1178
   68	      1178
   69	      1178
   70	      1178
   71	      1178
   72	      1178
   73	      1178
   74	      1178
   75	      1178
   76	      1178
   77	      1178
   78	      1178
   79	      1178
   80	      1178
   81	      1178
   82	      1178
   83	      1178
   84	      1178
   85	      1178
   86	      1178
   87	      1178
   88	      1178
   89	      1178
   90	      1178
   91	      1178
   92	      1178
   93	      1178
   94	      1178
   95	      1178
   96	      1178
   97	      1178
   98	      1178
   99	      1178
  100	      1178

 Final results:



 Solution:    4

 Convergence Analysis:

    0	      2192
    1	      1195
    2	      1195
    3	      1195
    4	      1195
    5	      1182
    6	      1182
    7	      1182
    8	      1182
    9	      1182
   10	      1182
   11	      1182
   12	      1182
   13	      1182
   14	      1182
   15	      1182
   16	      1182
   17	      1182
   18	      1182
   19	      1182
   20	      1182
   21	      1182
   22	      1182
   23	      1182
   24	      1182
   25	      1182
   26	      1182
   27	      1182
   28	      1182
   29	      1178
   30	      1178
   31	      1178
   32	      1178
   33	      1178
   34	      1178
   35	      1178
   36	      1178
   37	      1178
   38	      1178
   39	      1178
   40	      1178
   41	      1178
   42	      1178
   43	      1178
   44	      1178
   45	      1178
   46	      1178
   47	      1178
   48	      1178
   49	      1178
   50	      1178
   51	      1178
   52	      1178
   53	      1178
   54	      1178
   55	      1178
   56	      1178
   57	      1178
   58	      1178
   59	      1178
   60	      1178
   61	      1178
   62	      1178
   63	      1178
   64	      1178
   65	      1178
   66	      1178
   67	      1178
   68	      1178
   69	      1178
   70	      1178
   71	      1178
   72	      1178
   73	      1178
   74	      1178
   75	      1178
   76	      1178
   77	      1178
   78	      1178
   79	      1178
   80	      1178
   81	      1178
   82	      1178
   83	      1178
   84	      1178
   85	      1178
   86	      1178
   87	      1178
   88	      1178
   89	      1178
   90	      1178
   91	      1178
   92	      1178
   93	      1178
   94	      1178
   95	      1178
   96	      1178
   97	      1178
   98	      1178
   99	      1178
  100	      1178

 Final results:



 Solution:    5

 Convergence Analysis:

    0	      2000
    1	      1224
    2	      1224
    3	      1204
    4	      1204
    5	      1204
    6	      1204
    7	      1204
    8	      1204
    9	      1204
   10	      1204
   11	      1204
   12	      1204
   13	      1200
   14	      1200
   15	      1200
   16	      1200
   17	      1200
   18	      1200
   19	      1200
   20	      1200
   21	      1200
   22	      1200
   23	      1200
   24	      1200
   25	      1200
   26	      1200
   27	      1200
   28	      1200
   29	      1200
   30	      1183
   31	      1178
   32	      1178
   33	      1178
   34	      1178
   35	      1178
   36	      1178
   37	      1178
   38	      1178
   39	      1178
   40	      1178
   41	      1178
   42	      1178
   43	      1178
   44	      1178
   45	      1178
   46	      1178
   47	      1178
   48	      1178
   49	      1178
   50	      1178
   51	      1178
   52	      1178
   53	      1178
   54	      1178
   55	      1178
   56	      1178
   57	      1178
   58	      1178
   59	      1178
   60	      1178
   61	      1178
   62	      1178
   63	      1178
   64	      1178
   65	      1178
   66	      1178
   67	      1178
   68	      1178
   69	      1178
   70	      1178
   71	      1178
   72	      1178
   73	      1178
   74	      1178
   75	      1178
   76	      1178
   77	      1178
   78	      1178
   79	      1178
   80	      1178
   81	      1178
   82	      1178
   83	      1178
   84	      1178
   85	      1178
   86	      1178
   87	      1178
   88	      1178
   89	      1178
   90	      1178
   91	      1178
   92	      1178
   93	      1178
   94	      1178
   95	      1178
   96	      1178
   97	      1178
   98	      1178
   99	      1178
  100	      1178

 Final results:



 Solution:    6

 Convergence Analysis:

    0	      2040
    1	      1192
    2	      1192
    3	      1188
    4	      1188
    5	      1188
    6	      1188
    7	      1188
    8	      1188
    9	      1188
   10	      1188
   11	      1188
   12	      1188
   13	      1188
   14	      1188
   15	      1188
   16	      1188
   17	      1188
   18	      1188
   19	      1188
   20	      1188
   21	      1188
   22	      1188
   23	      1188
   24	      1188
   25	      1188
   26	      1188
   27	      1188
   28	      1188
   29	      1188
   30	      1188
   31	      1188
   32	      1188
   33	      1188
   34	      1188
   35	      1188
   36	      1188
   37	      1188
   38	      1188
   39	      1188
   40	      1188
   41	      1188
   42	      1188
   43	      1188
   44	      1188
   45	      1188
   46	      1188
   47	      1188
   48	      1188
   49	      1188
   50	      1188
   51	      1188
   52	      1188
   53	      1188
   54	      1188
   55	      1188
   56	      1188
   57	      1188
   58	      1188
   59	      1188
   60	      1188
   61	      1188
   62	      1188
   63	      1188
   64	      1188
   65	      1188
   66	      1188
   67	      1188
   68	      1188
   69	      1188
   70	      1188
   71	      1188
   72	      1188
   73	      1188
   74	      1188
   75	      1188
   76	      1188
   77	      1188
   78	      1188
   79	      1188
   80	      1188
   81	      1188
   82	      1188
   83	      1188
   84	      1188
   85	      1188
   86	      1188
   87	      1188
   88	      1188
   89	      1188
   90	      1188
   91	      1188
   92	      1188
   93	      1188
   94	      1188
   95	      1188
   96	      1188
   97	      1188
   98	      1188
   99	      1188
  100	      1188

 Final results:



 Solution:    7

 Convergence Analysis:

    0	      2335
    1	      1199
    2	      1199
    3	      1199
    4	      1199
    5	      1199
    6	      1199
    7	      1199
    8	      1199
    9	      1199
   10	      1199
   11	      1199
   12	      1199
   13	      1199
   14	      1199
   15	      1199
   16	      1199
   17	      1199
   18	      1199
   19	      1199
   20	      1199
   21	      1199
   22	      1199
   23	      1199
   24	      1199
   25	      1199
   26	      1199
   27	      1199
   28	      1199
   29	      1199
   30	      1199
   31	      1194
   32	      1184
   33	      1184
   34	      1184
   35	      1184
   36	      1184
   37	      1184
   38	      1184
   39	      1184
   40	      1184
   41	      1184
   42	      1184
   43	      1184
   44	      1184
   45	      1184
   46	      1184
   47	      1184
   48	      1184
   49	      1184
   50	      1184
   51	      1184
   52	      1184
   53	      1184
   54	      1184
   55	      1184
   56	      1184
   57	      1184
   58	      1184
   59	      1184
   60	      1184
   61	      1184
   62	      1184
   63	      1184
   64	      1184
   65	      1184
   66	      1184
   67	      1184
   68	      1184
   69	      1184
   70	      1184
   71	      1184
   72	      1184
   73	      1184
   74	      1184
   75	      1184
   76	      1184
   77	      1184
   78	      1184
   79	      1184
   80	      1178
   81	      1178
   82	      1178
   83	      1178
   84	      1178
   85	      1175
   86	      1175
   87	      1175
   88	      1175
   89	      1175
   90	      1175
   91	      1175
   92	      1175
   93	      1175
   94	      1175
   95	      1175
   96	      1175
   97	      1175
   98	      1175
   99	      1175
  100	      1175

 Final results:



 Solution:    8

 Convergence Analysis:

    0	      2034
    1	      1196
    2	      1175
    3	      1175
    4	      1175
    5	      1175
    6	      1175
    7	      1175
    8	      1175
    9	      1175
   10	      1175
   11	      1175
   12	      1175
   13	      1175
   14	      1175
   15	      1175
   16	      1175
   17	      1175
   18	      1175
   19	      1175
   20	      1175
   21	      1175
   22	      1175
   23	      1175
   24	      1175
   25	      1175
   26	      1175
   27	      1175
   28	      1175
   29	      1175
   30	      1175
   31	      1175
   32	      1175
   33	      1175
   34	      1175
   35	      1175
   36	      1175
   37	      1175
   38	      1175
   39	      1175
   40	      1175
   41	      1175
   42	      1175
   43	      1175
   44	      1175
   45	      1175
   46	      1175
   47	      1175
   48	      1175
   49	      1175
   50	      1175
   51	      1175
   52	      1175
   53	      1175
   54	      1175
   55	      1175
   56	      1175
   57	      1175
   58	      1175
   59	      1175
   60	      1175
   61	      1175
   62	      1175
   63	      1175
   64	      1175
   65	      1175
   66	      1175
   67	      1175
   68	      1175
   69	      1175
   70	      1175
   71	      1175
   72	      1175
   73	      1175
   74	      1175
   75	      1175
   76	      1175
   77	      1175
   78	      1175
   79	      1175
   80	      1175
   81	      1175
   82	      1175
   83	      1175
   84	      1175
   85	      1175
   86	      1175
   87	      1175
   88	      1175
   89	      1175
   90	      1175
   91	      1175
   92	      1175
   93	      1175
   94	      1175
   95	      1175
   96	      1175
   97	      1175
   98	      1175
   99	      1175
  100	      1175

 Final results:



 Solution:    9

 Convergence Analysis:

    0	      2105
    1	      1220
    2	      1220
    3	      1220
    4	      1220
    5	      1220
    6	      1220
    7	      1220
    8	      1220
    9	      1220
   10	      1220
   11	      1220
   12	      1220
   13	      1206
   14	      1206
   15	      1206
   16	      1206
   17	      1206
   18	      1206
   19	      1201
   20	      1201
   21	      1201
   22	      1201
   23	      1201
   24	      1201
   25	      1201
   26	      1201
   27	      1201
   28	      1201
   29	      1201
   30	      1201
   31	      1201
   32	      1201
   33	      1201
   34	      1201
   35	      1201
   36	      1201
   37	      1195
   38	      1195
   39	      1195
   40	      1195
   41	      1195
   42	      1195
   43	      1195
   44	      1195
   45	      1195
   46	      1195
   47	      1195
   48	      1195
   49	      1195
   50	      1195
   51	      1195
   52	      1195
   53	      1195
   54	      1193
   55	      1193
   56	      1193
   57	      1193
   58	      1193
   59	      1193
   60	      1193
   61	      1193
   62	      1193
   63	      1193
   64	      1193
   65	      1193
   66	      1193
   67	      1193
   68	      1193
   69	      1193
   70	      1193
   71	      1193
   72	      1193
   73	      1193
   74	      1193
   75	      1193
   76	      1193
   77	      1193
   78	      1193
   79	      1193
   80	      1193
   81	      1193
   82	      1189
   83	      1178
   84	      1178
   85	      1178
   86	      1178
   87	      1178
   88	      1178
   89	      1178
   90	      1178
   91	      1178
   92	      1178
   93	      1178
   94	      1178
   95	      1178
   96	      1178
   97	      1178
   98	      1178
   99	      1178
  100	      1178

 Final results:



 Solution:   10

 Convergence Analysis:

    0	      2235
    1	      1178
    2	      1178
    3	      1178
    4	      1178
    5	      1178
    6	      1178
    7	      1178
    8	      1178
    9	      1178
   10	      1178
   11	      1178
   12	      1178
   13	      1178
   14	      1178
   15	      1178
   16	      1178
   17	      1178
   18	      1178
   19	      1178
   20	      1178
   21	      1178
   22	      1178
   23	      1178
   24	      1178
   25	      1178
   26	      1178
   27	      1178
   28	      1178
   29	      1178
   30	      1178
   31	      1178
   32	      1178
   33	      1178
   34	      1178
   35	      1178
   36	      1178
   37	      1178
   38	      1178
   39	      1178
   40	      1178
   41	      1178
   42	      1178
   43	      1178
   44	      1178
   45	      1178
   46	      1178
   47	      1178
   48	      1178
   49	      1178
   50	      1178
   51	      1178
   52	      1178
   53	      1178
   54	      1178
   55	      1178
   56	      1178
   57	      1178
   58	      1178
   59	      1178
   60	      1178
   61	      1178
   62	      1178
   63	      1178
   64	      1178
   65	      1178
   66	      1178
   67	      1178
   68	      1178
   69	      1178
   70	      1178
   71	      1178
   72	      1178
   73	      1178
   74	      1178
   75	      1178
   76	      1178
   77	      1178
   78	      1178
   79	      1178
   80	      1178
   81	      1178
   82	      1178
   83	      1178
   84	      1178
   85	      1178
   86	      1178
   87	      1178
   88	      1178
   89	      1178
   90	      1178
   91	      1178
   92	      1178
   93	      1178
   94	      1178
   95	      1178
   96	      1178
   97	      1178
   98	      1178
   99	      1178
  100	      1178

 Final results:



 Solution:   11

 Convergence Analysis:

    0	      2055
    1	      1178
    2	      1178
    3	      1178
    4	      1178
    5	      1178
    6	      1178
    7	      1178
    8	      1178
    9	      1178
   10	      1178
   11	      1178
   12	      1178
   13	      1178
   14	      1178
   15	      1178
   16	      1178
   17	      1178
   18	      1178
   19	      1178
   20	      1178
   21	      1178
   22	      1178
   23	      1178
   24	      1178
   25	      1178
   26	      1178
   27	      1178
   28	      1178
   29	      1178
   30	      1178
   31	      1178
   32	      1178
   33	      1178
   34	      1178
   35	      1178
   36	      1178
   37	      1178
   38	      1178
   39	      1178
   40	      1178
   41	      1178
   42	      1178
   43	      1178
   44	      1178
   45	      1178
   46	      1178
   47	      1178
   48	      1178
   49	      1178
   50	      1178
   51	      1178
   52	      1178
   53	      1178
   54	      1178
   55	      1178
   56	      1178
   57	      1178
   58	      1178
   59	      1178
   60	      1178
   61	      1178
   62	      1178
   63	      1178
   64	      1178
   65	      1178
   66	      1178
   67	      1178
   68	      1178
   69	      1178
   70	      1178
   71	      1178
   72	      1178
   73	      1178
   74	      1178
   75	      1178
   76	      1178
   77	      1178
   78	      1178
   79	      1178
   80	      1178
   81	      1178
   82	      1178
   83	      1178
   84	      1178
   85	      1178
   86	      1178
   87	      1178
   88	      1178
   89	      1178
   90	      1178
   91	      1178
   92	      1178
   93	      1178
   94	      1178
   95	      1178
   96	      1178
   97	      1178
   98	      1178
   99	      1178
  100	      1178

 Final results:



 Solution:   12

 Convergence Analysis:

    0	      2142
    1	      1180
    2	      1180
    3	      1180
    4	      1180
    5	      1180
    6	      1180
    7	      1180
    8	      1180
    9	      1180
   10	      1180
   11	      1178
   12	      1178
   13	      1178
   14	      1178
   15	      1178
   16	      1178
   17	      1178
   18	      1178
   19	      1178
   20	      1178
   21	      1178
   22	      1178
   23	      1178
   24	      1178
   25	      1178
   26	      1178
   27	      1178
   28	      1178
   29	      1178
   30	      1178
   31	      1178
